school_id,institution_name,province,type,onboarding_status
600101267,"MODISE KANONO MIDDLE SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101278,"MOETI LOWER PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101295,"MOGOMOTSI PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101297,"MOGOPELA PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600101302,"MOHITLHI MIDDLE SCHOOL",North West,"Public School (COMBINED)",unclaimed
600101306,"MOITSEMANG PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600101314,"MOKASA PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101319,"MOKGARENG HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101324,"MOKGOSI  PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600101323,"MOKGOSI PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101331,"MOLALE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600105452,"MOLEHABANGWE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101340,"MOLELEMA PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600101344,"MOLEMOENG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101356,"MONCHO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101357,"MONCHUSI SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101359,"MONNAAPHANG SEBOGODI  PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600101362,"MONTHUSI PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101380,"MORERI SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600105460,"MORNING STAR ACADEMY",North West,"Independent School (PRIMARY)",unclaimed
600101385,"MOROKWENG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101392,"MORWALELA  PRIMARY  SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101404,"MOSHOSHO  PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600101412,"MOSWANE INTERMEDIATE SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101419,"MOTHELESI SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101432,"MOTLHAMARE PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600101442,"MOTSEMME SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101480,"MYRA  PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101538,"NCHELANG PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600105483,"NEW MOUNT ACADEMY",North West,"Independent School (PRIMARY)",unclaimed
600101509,"NKHABANG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600105422,"NQUNDE SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101529,"NTHAPELANG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600104007,"NTIKANG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101535,"NTOKWE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101552,"OBANG SECONDARY",North West,"Public School (SECONDARY)",unclaimed
600101558,"OGODISENG SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101560,"OKETSANG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101561,"OLEBILE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101570,"ONALERONA PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600101585,"OTHAILE  PRIMARY  SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101590,"P H MOEKETSI AGRICULTURAL HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101606,"PELONNGWE PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600105551,"PELOTSHWEU PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101628,"PHAPOSANE   PRIMARY   SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101629,"PHATLHANYANE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101650,"PICA PAU COMBINED SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101653,"PINAGARE HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101656,"PITSO LETLHOGILE SECONDARY",North West,"Public School (SECONDARY)",unclaimed
600101664,"POLOKOETSILE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101679,"POVAL",North West,"Public School (PRIMARY)",unclaimed
600101687,"PUDUMONG HIGH SCHOOOL",North West,"Public School (SECONDARY)",unclaimed
600101690,"PULE LEEUW COMPREHENSIVE SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101698,"RABODIGELO PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600103605,"RADITSHANE MIDDLE",North West,"Public School (SECONDARY)",unclaimed
600101704,"RADITSHIDI PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101717,"RAMADILE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600104268,"REABETSWE PUBLIC SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100361,"REBONE-SEDIBA INTERMEDIATE",North West,"Public School (COMBINED)",unclaimed
600101788,"REDUETSWE PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600101792,"REEMEKATHATA MIDDLE SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101805,"REIKAGILE MIDDLE",North West,"Public School (SECONDARY)",unclaimed
600101814,"REITSHOKILE COMBINED SCHOOL",North West,"Public School (COMBINED)",unclaimed
600101818,"REIVILO COMBINED SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101819,"REIVILO HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600105310,"REKGARATLHILE   SECONDARY  SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101826,"RELEMOGILE MIDDLE SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101764,"RETLAADIRA PUBLIC SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101846,"RETSHEGEDITSE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101889,"ROSHUNVILLE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600104078,"SACRED HEARTS PRIVATE PRIMARY SCHOOL",North West,"Independent School (PRIMARY)",unclaimed
600101876,"SAKU PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600105132,"SEABO HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101894,"SEBEGILWE MIDDLE SCHOOL",North West,"Public School (COMBINED)",unclaimed
600101896,"SEBETWANE SECONDARY",North West,"Public School (SECONDARY)",unclaimed
600101899,"SEDIBATHUTO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101926,"SEICHOKELO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101927,"SEILE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101929,"SEITSANG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600105390,"SEKATE BOIJANE MAHURA SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101938,"SEKHING PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600101949,"SELEKENG PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600101963,"SEOLESENG  MIDDLE",North West,"Public School (SECONDARY)",unclaimed
600101968,"SERASENGWE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101978,"SETLHABETSI PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101979,"SETSHWARAPELO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101980,"SETSWAKGOSING SECONDARY",North West,"Public School (SECONDARY)",unclaimed
600101981,"SETUMO COMBINED SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101992,"SHALENG PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600105047,"SHUPU PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600102000,"SINAI PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600105382,"SOLOMON SEOPOSENGWE LEARNING CENTRE",North West,"Independent School (PRIMARY)",unclaimed
600102025,"ST PAUL`S HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600102024,"ST PAUL`S PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600102057,"TASMAN MIDDLE",North West,"Public School (SECONDARY)",unclaimed
600102073,"THABASIKWA SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600102080,"THAGAMOSO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600102084,"THAKUNG MIDDLE SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600102085,"THAMAGANE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600102086,"THAPAMA SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600102088,"THATE MOLATLHWA MIDDLE SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600102097,"THIBOGANG  PRIMARY  SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600102118,"THUSO  PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600102119,"THUSO-THEBE HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600102120,"THUSOETSILE SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600102128,"THUTO  LESEDI  PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600102129,"THUTO-LESEDI PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600102125,"THUTO-NEO PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600103604,"THUTOLORE SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600102137,"TIGER KLOOF COMBINED SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600102149,"TLAPENG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600102167,"TLHARESENG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600102183,"TLOTLANG -THUTO SECONDARY",North West,"Public School (SECONDARY)",unclaimed
600102192,"TONG COMPREHENSIVE SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600102196,"TOSCA PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600102198,"TOTONYANE SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600102207,"TSELAATHUTO JUNIOR SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600102212,"TSHABELANG PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600102214,"TSHANAKE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600102215,"TSHANENG  PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600102226,"TSHENOLO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600105065,"TSHEPANG-THUTO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600103611,"TSHIPIETSILE SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600102238,"TSHIPO MANGWEGAPE",North West,"Public School (PRIMARY)",unclaimed
600105479,"TSHITE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600102254,"TSHWARAGANANG",North West,"Public School (PRIMARY)",unclaimed
600102255,"TSHWARAGANELO PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600102259,"TSHWARANGTHATA PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600102286,"UITSPAN INTERMEDIATE SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600102298,"VAALOEWER COMBINED SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600102321,"VRYBURG HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600102328,"WALTER LETSIE HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100003,"A.G MALEBE INTERMEDIATE SCHOOL",North West,"Public School (INTERMEDIATE)",unclaimed
600100006,"AARON LETSAPA PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600100014,"AGISANANG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100030,"AREAGANENG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100040,"BABUSENG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100041,"BADIBANA SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600103614,"BAHENTSWE",North West,"Public School (PRIMARY)",unclaimed
600100056,"BAITSHOKI HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100059,"BAKANG - SELEBO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100062,"BAKOLOBENG SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100069,"BANABAKAE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100073,"BANOGENG  MIDDLE  SCHOOL",North West,"Public School (INTERMEDIATE)",unclaimed
600100088,"BATHO BATHO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100097,"BATLOUNG HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100101,"BATSWANA COMMERCIAL SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100109,"BETHEL HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100118,"BLYDEVILLE INTERMEDIATE SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100119,"BM MOKITIME PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100124,"BODIBE SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100125,"BODIRI PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600100141,"BOIKHUTSO PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600100148,"BOITEKO PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600100152,"BOITHAOPO HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100155,"BOITSEANAPE TECHNICAL SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100161,"BOITSHOKO MIDDLE",North West,"Public School (SECONDARY)",unclaimed
600100164,"BOITUMELO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100180,"BONTLE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100186,"BOPANANG",North West,"Public School (PRIMARY)",unclaimed
600100188,"BOPHIRIMA HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100189,"BORAKALALO PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600100192,"BORESETSE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100195,"BOROTHAMADI PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600100198,"BOSANE INTERMEDIATE SCHOOL",North West,"Public School (COMBINED)",unclaimed
600100199,"BOSCHPOORT COMBINED SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100204,"BOSUGAKOBO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100215,"BOTSHELO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100228,"C. N LEKALAKE MIDDLE SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100231,"CARLISONIA PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100233,"CHAENA PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600105354,"CURRO PRIMARY SCHOOL",North West,"Independent School (PRIMARY)",unclaimed
600105355,"CURRO SECONDARY SCHOOL",North West,"Independent School (SECONDARY)",unclaimed
600100252,"CVO SCHOOL LICHTENBURG",North West,"Independent School (SECONDARY)",unclaimed
600103259,"D. P. KGOTLENG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600104005,"DANVILLE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100255,"DANVILLLE SECONDARY",North West,"Public School (SECONDARY)",unclaimed
600105370,"DARUL ARQAM",North West,"Independent School (PRIMARY)",unclaimed
600100273,"DIHATSHWANE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600104012,"DIKAKANYO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100282,"DIKHUDU  PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100283,"DIKHUKHUNG PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600100292,"DINGAKE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100293,"DINGATENG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100297,"DIPATI PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100300,"DIPHETOGO PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600100317,"DITSOBOTLA  PUBLIC  SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100320,"DOORNBULT INTERMEDIATE SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100322,"DOORNHOEK PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600104034,"DOORNLAAGTE",North West,"Public School (PRIMARY)",unclaimed
600100331,"DUDFIELD PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100340,"E. H. MOGASE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100359,"E.P. LEKHELA PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600105473,"EBENEZER CHRISTIAN SCHOOL",North West,"Independent School (PRIMARY)",unclaimed
600100374,"F.M.RAMABOA COMMERCIAL&TECHNICAL SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600105487,"FAIRVIEW CHRISTIAN SECONDARY SCHOOL",North West,"Independent School (SECONDARY)",unclaimed
600100380,"G.J. PODILE PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600105341,"G.R SETSETSE",North West,"Public School (PRIMARY)",unclaimed
600100381,"G.S.PHOI  HIGH  SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100382,"GA ISRAEL PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100386,"GABORONE SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100391,"GAESEGWE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100392,"GAETSALWE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100393,"GAETSHO HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600104075,"GAKHUNWANA HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100396,"GAKOLOGELWANG MIDDLE SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100419,"GAREOSENYE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600104283,"GEORGE MADODA PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100436,"GEYSDORP SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100455,"GOITSEONE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600105067,"GOLF VIEW COMBINED",North West,"Public School (SECONDARY)",unclaimed
600100457,"GONTSEMONNAPULA PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100458,"GOO-MOLEFI PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100459,"GOO-SELEKA PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600105366,"GOODWILL PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100462,"GOPANE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100463,"GOTHATA SECONDARY",North West,"Public School (SECONDARY)",unclaimed
600100470,"GREEN CENTRAL PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100481,"HAKBOSLAAGTE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100494,"HENRYVILLE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100243,"HIGH SCHOOL COLIGNY",North West,"Public School (SECONDARY)",unclaimed
600105437,"HIGHVIEW COLLEGE",North West,"Independent School (PRIMARY)",unclaimed
600100904,"HOERSKOOL LICHTENBURG",North West,"Public School (SECONDARY)",unclaimed
600101883,"HOËRSKOOL SANNIESHOF",North West,"Public School (SECONDARY)",unclaimed
600102353,"HOËRSKOOL ZEERUST",North West,"Public School (SECONDARY)",unclaimed
600100522,"IKAGELENG HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100527,"IKALAFENG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100533,"IKETLEETSENG MIDDLE SCHOOL",North West,"Public School (COMBINED)",unclaimed
600100541,"IKOPANYENG SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100547,"IPAAKANYENG PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600100550,"IPELEGENG BATLHARO PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600100551,"IPELENG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100552,"IPOKENG MIDDLE SCHOOL",North West,"Public School (COMBINED)",unclaimed
600104254,"IQRA PRIMARY",North West,"Independent School (PRIMARY)",unclaimed
600100562,"ITEKENG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100586,"J.M. LEKGETHA COMMERCIAL HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100589,"J.M. MOSIANE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100587,"J.S. MASISI PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600105383,"JAN MASIBI SECONDARY",North West,"Public School (SECONDARY)",unclaimed
600100593,"JANGJO HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100594,"JATHOLIMA PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100609,"KABELO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100610,"KAGISANO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100612,"KAGISO BAROLONG HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600103608,"KEBONANG SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100651,"KEJAKILE MIDDLE SCOOL",North West,"Public School (COMBINED)",unclaimed
600100654,"KELEBOGILE INTERMEDIATE SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100656,"KELERAYAMANG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100659,"KEOBUSITSE PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600100661,"KEOLEBOGILE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600103624,"KGOKE LESABE PUBLIC SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600105418,"KGOSI KEBALEPILE SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100694,"KGOSI SHOPE GET BAND",North West,"Public School (SECONDARY)",unclaimed
600100719,"KHUMOSEJO  MIDDLE  SCHOOL",North West,"Public School (COMBINED)",unclaimed
600100720,"KHUNOTSWANE PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600105534,"KING OF KINGS PREPARATORY SCHOOL",North West,"Independent School",unclaimed
600100724,"KINGS WAY CHRISTIAN SCHOOL",North West,"Independent School (COMBINED)",unclaimed
600100747,"KOI-KOI PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100759,"KOPANELO COMBINED SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600105066,"KOPANELO SECONDARY",North West,"Public School (SECONDARY)",unclaimed
600100762,"KOPELA PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100781,"KUNANA PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100783,"KUTLWANO COMBINED SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100791,"KWENA -THAKADU PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100796,"LABA  PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600100939,"LAERSKOOL BUHRMANNSDRIF",North West,"Public School (PRIMARY)",unclaimed
600100226,"LAERSKOOL BURGERSDORP",North West,"Public School (PRIMARY)",unclaimed
600100242,"LAERSKOOL COLIGNY",North West,"Public School (PRIMARY)",unclaimed
600100265,"LAERSKOOL DELAREYVILLE",North West,"Public School (PRIMARY)",unclaimed
600100434,"LAERSKOOL GERDAU",North West,"Public School (PRIMARY)",unclaimed
600100903,"LAERSKOOL LICHTENBURG",North West,"Public School (PRIMARY)",unclaimed
600101100,"LAERSKOOL MAREETSANE",North West,"Public School (PRIMARY)",unclaimed
600101586,"LAERSKOOL OTTOSDAL",North West,"Public School (PRIMARY)",unclaimed
600101882,"LAERSKOOL SANNIESHOF",North West,"Public School (PRIMARY)",unclaimed
600100816,"LAPOLOGANG HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600101731,"LEBOGANG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100837,"LEFOKO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100838,"LEGAE THUTO PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100848,"LEKGOPHUNG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100850,"LEKOKO PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600100851,"LEKOLWANE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100856,"LELOKWANE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100860,"LENCOE PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600100866,"LERETLETSE-LESEDI SECONDARY",North West,"Public School (SECONDARY)",unclaimed
600100872,"LERUNTSE LESEDI HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100882,"LETEANE HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100891,"LETLHAKANE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100896,"LETSAPA PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100898,"LETSATSING SCIENCE SECONDARY SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100902,"LETSOPA PUBLIC SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600105351,"LICHTENBURG ENGLISH SECONDARY",North West,"Public School (SECONDARY)",unclaimed
600100906,"LICHTENBURG PRIMARY SCHOOL {ENGLISH}",North West,"Public School (PRIMARY)",unclaimed
600105474,"LITLLE FRIENDS MONTESSORI",North West,"Independent School (PRIMARY)",unclaimed
600105297,"LIVING WATER CHRISTIAN SCHOOL",North West,"Independent School (PRIMARY)",unclaimed
600100912,"LOBATLA PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600101594,"LODIRILE TSWAING HIGH SCHOOL",North West,"Public School (SECONDARY)",unclaimed
600100915,"LOGAGA PRIMARY",North West,"Public School (PRIMARY)",unclaimed
600100916,"LOGAGANE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600103260,"LOKALENG MIDDLE SCHOOL",North West,"Public School (COMBINED)",unclaimed
600100918,"LOKALENG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100921,"LOMANYANENG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100924,"LOPORUNG PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
600100927,"LORE PRIMARY SCHOOL",North West,"Public School (PRIMARY)",unclaimed
